imdb_title_id	weighted_average_vote	total_votes
tt3329456	5.4	227
tt3329526	7.1	822
tt3329554	5.4	257
tt3329774	7.3	867
tt3329956	5.6	397
tt3330764	5.8	6969
tt3330774	2.9	159
tt3330948	5.5	667
tt3331028	6.7	3910
tt3331846	7.4	5458
tt3332064	5.7	59211
tt3332122	5.1	101
tt3332282	3.3	251
tt3332304	6.2	563
tt3332372	7.1	233
tt3332410	6.4	188
tt3332690	6.4	503
tt3333870	4.9	2983
tt3333968	5.9	341
tt3333980	7.2	1758
tt3334212	6.3	388
tt3334348	5.1	443
tt3334374	7.7	1170
tt3334390	3.4	139
tt3334418	5.3	1930
tt3334514	6	122
tt3334734	5.3	223
tt3334794	6.6	717
tt3334972	6	856
tt3334996	5.9	486
tt3335048	7.1	1556
tt3335192	6.5	706
tt3335606	6.3	21475
tt3336368	5.9	1795
tt3336654	7.3	454
tt3336930	6	104
tt3336934	7.2	331
tt3337550	7.6	4360
tt3338188	4.4	157
tt3338230	6.9	100
tt3338310	2.9	612
tt3338352	1.5	109
tt3338396	2.7	147
tt3338434	5.3	438
tt3339354	6.2	699
tt3339376	3.7	246
tt3339534	6.3	364
tt3339624	4.1	763
tt3339674	5.4	9753
tt3339680	5.2	1235
tt3340000	8.1	114
tt3340446	6.9	2559
tt3341072	6.2	2549
tt3341084	5.8	1066
tt3341170	4.6	273
tt3341582	7.9	1398
tt3341598	6.8	154
tt3341718	5.5	324
tt3341832	2.5	616
tt3342262	6.7	139
tt3342332	5.5	182
tt3342558	8.1	516
tt3342928	6.8	116
tt3343136	2.7	1788
tt3343350	3.6	479
tt3343784	5.7	2668
tt3343868	3.4	1366
tt3344686	4	349
tt3344694	6.7	6267
tt3344922	6.4	4489
tt3344928	6.2	813
tt3344998	6.6	172
tt3345450	6.4	233
tt3345466	4.9	200
tt3345472	6.9	4003
tt3345474	6.5	2275
tt3345670	6.9	400
tt3345868	4.3	308
tt3345952	7.1	3635
tt3346224	5.7	6570
tt3346824	6.3	1421
tt3347944	2.1	211
tt3347976	7.1	20198
tt3347994	5.1	281
tt3348102	6.5	4403
tt3348730	5.8	66035
tt3349578	5.4	1971
tt3349728	5	107
tt3349772	4	702
tt3350376	3.2	143
tt3350436	2.5	474
tt3350890	4.7	1017
tt3350996	4.3	931
tt3351004	5.6	444
tt3351428	5	210
tt3352034	4.6	709
tt3352168	8	790
tt3352390	5.3	23794
tt3352748	5.3	184
tt3353060	5.7	1095
tt3353138	2.8	121
tt3353850	6.4	1252
tt3354096	6.6	575
tt3354222	6.5	4312
tt3354302	6.4	385
tt3354306	6.5	362
tt3355014	6.2	2444
tt3355510	4.9	1055
tt3356682	5.4	322
tt3357178	6.8	133
tt3357416	5.1	172
tt3357918	5.5	137
tt3358296	3.4	273
tt3358304	5.2	345
tt3358328	5.1	294
tt3358470	5.7	663
tt3358534	6.4	367
tt3358654	5.2	195
tt3359290	5.5	1982
tt3359366	7.8	102
tt3359650	4.4	250
tt3359754	5.7	164
tt3359872	3	109
tt3360038	6.6	1348
tt3360128	4.7	226
tt3360828	4.2	410
tt3361068	2.5	113
tt3361186	2.2	360
tt3361792	6.8	30026
tt3361874	6	128
tt3362238	5	595
tt3362590	4.3	338
tt3362908	4	393
tt3363888	4.8	820
tt3363912	6.1	260
tt3364242	6.5	488
tt3364264	5.9	1763
tt3364386	5.9	130
tt3365338	4.3	226
tt3365690	8	2371
tt3365778	7.1	6718
tt3365886	6.3	334
tt3367114	5.2	111
tt3367250	4.3	117
tt3367294	4.8	945
tt3367686	3.3	1418
tt3368222	7	2611
tt3368378	7.6	100
tt3369096	6.1	325
tt3369248	6.2	843
tt3369286	5.2	153
tt3369350	5.9	363
tt3369624	5.5	144
tt3369670	6.7	866
tt3369676	2.2	663
tt3369750	2.8	176
tt3369806	6.7	25357
tt3370702	4	180
tt3371366	5.2	132180
tt3373410	1.1	117
tt3374816	4.6	817
tt3374866	4.8	383
tt3375108	5.8	287
tt3375286	4.3	1302
tt3377240	4.5	135
tt3377374	6.7	126
tt3377548	5.6	208
tt3377798	3.6	272
tt3378000	2.3	131
tt3378384	3.5	168
tt3379358	7.1	802
tt3379456	5.3	1102
tt3379694	6.2	156
tt3379814	4.2	1535
tt3380104	3.6	386
tt3380264	4.3	3796
tt3381008	6.2	89563
tt3381068	3.4	313
tt3381600	6	174
tt3381610	5.2	734
tt3381754	7.1	560
tt3382148	2.7	3030
tt3382388	8.3	134
tt3382842	1.8	1325
tt3382888	5.8	553
tt3383214	4.9	674
tt3383262	6.3	512
tt3383420	5.4	131
tt3384180	5.2	573
tt3384350	4.3	1517
tt3384870	4.1	723
tt3384904	2.4	1952
tt3385334	5.8	302
tt3385516	6.9	384887
tt3385524	7.2	30317
tt3385854	7.1	371
tt3386144	6.7	263
tt3386254	4.7	524
tt3386560	4.8	299
tt3386928	3.8	462
tt3387094	7.1	1060
tt3387266	6.8	13649
tt3387520	6.2	54953
tt3387542	4.8	39323
tt3387648	6	24825
tt3389236	5.4	159
tt3390376	6.1	520
tt3390550	5.3	1182
tt3390572	8.1	49395
tt3390728	5.3	416
tt3391348	3	147
tt3392330	6.9	1326
tt3392740	5.9	190
tt3393070	3.2	1612
tt3393164	5	223
tt3393372	5.1	292
tt3393702	5.9	106
tt3393762	6.8	233
tt3393786	6.1	134242
tt3394420	8.4	6577
tt3394510	5.9	818
tt3394564	7.2	526
tt3394758	5.3	329
tt3394972	5.4	544
tt3395184	6.7	23499
tt3395294	4.1	198
tt3395582	5.5	935
tt3395608	7.9	3058
tt3395648	6.4	398
tt3395908	7.1	823
tt3396114	5.9	812
tt3396166	4.6	1186
tt3396208	4.7	190
tt3396654	6.8	631
tt3396842	5	318
tt3397026	5.8	867
tt3397082	5.7	613
tt3397096	5.8	118
tt3397556	4.8	1853
tt3397754	5.9	5240
tt3397884	7.6	360616
tt3397918	4.5	5552
tt3397948	6.6	1047
tt3397992	3.2	321
tt3398048	4.1	2897
tt3398052	6.1	5289
tt3398066	4.3	1472
tt3398252	4.9	3455
tt3398268	7.7	30606
tt3398436	5.3	1544
tt3398788	4.7	1271
tt3398808	5.5	500
tt3398868	5	578
tt3399024	6.7	14532
tt3399032	4.5	124
tt3399054	5.8	648
tt3399078	3.2	382
tt3399118	5.1	120
tt3399154	5.9	586
tt3399454	5.5	240
tt3399462	6	762
tt3399484	3.8	3527
tt3399888	6.5	332
tt3399896	5.4	6031
tt3399916	6.3	4470
tt3400058	3.6	325
tt3400060	3.2	392
tt3400214	6.3	115
tt3400286	5.8	142
tt3400522	5	177
tt3400630	5.2	167
tt3400872	6.4	407
tt3400932	4.7	115
tt3400980	6.3	805
tt3401174	6.4	123
tt3401338	3.9	347
tt3401392	6.2	722
tt3401748	6.4	2472
tt3401882	5.6	38840
tt3401962	7.5	712
tt3402110	6.8	1932
tt3402232	4.9	545
tt3402236	6.5	203262
tt3402542	6.5	171
tt3402594	3.3	602
tt3402834	6.6	116
tt3402880	3.5	438
tt3403120	5.1	266
tt3403776	6.6	292
tt3404140	7.7	4956
tt3404158	6.9	5222
tt3404234	6.9	222
tt3404246	5.1	1145
tt3405236	6.8	39332
tt3405714	5.8	4579
tt3406296	5.4	121
tt3406888	6	200
tt3407208	6.2	465
tt3407236	6.5	205
tt3407316	6.8	170
tt3407428	6	1222
tt3407562	4.5	161
tt3407604	4.6	106
tt3407614	6.6	789
tt3407630	4.2	192
tt3409392	7.1	15971
tt3409440	6.7	3772
tt3409640	5	158
tt3409848	6.8	5285
tt3410654	7.5	170
tt3410834	5.7	105498
tt3411420	5	1054
tt3411432	5.8	4047
tt3411444	6.7	46400
tt3411556	8.2	336
tt3412738	5.4	527
tt3412784	4.9	486
tt3412964	4.8	185
tt3413018	7.1	1400
tt3413692	6.1	152
tt3413772	6.4	112
tt3414274	5.5	238
tt3414954	6.2	1121
tt3415358	4.8	426
tt3415554	6.5	243
tt3415692	5.4	427
tt3415992	5.9	837
tt3416200	2.9	110
tt3416386	5.2	273
tt3416532	7.5	78648
tt3416536	6.4	12257
tt3416674	5	320
tt3416742	7.7	150662
tt3416744	7.3	28155
tt3416828	5.7	54946
tt3417172	3.4	124
tt3417316	5.8	108
tt3417422	8.3	29766
tt3417470	6.1	323
tt3417756	6.7	5922
tt3417854	6.5	3935
tt3418064	3	223
tt3418424	5.4	551
tt3418604	7.6	1023
tt3418844	4.2	246
tt3418854	3.9	124
tt3419894	6.7	1972
tt3420060	5.4	596
tt3420064	5.2	186
tt3420108	6	1487
tt3420392	4.7	539
tt3420534	6.4	255
tt3420848	7.6	692
tt3420850	5.7	1458
tt3421036	5.1	277
tt3421116	5	622
tt3421124	4.5	1108
tt3421186	5.3	379
tt3421246	5.7	558
tt3421318	6.2	108
tt3421454	7	388
tt3421514	6	7661
tt3421614	6.5	479
tt3421616	4.9	346
tt3421738	4.9	375
tt3421780	5.8	112
tt3421786	3	102
tt3422078	7.3	6566
tt3422094	7.4	1282
tt3422314	4.9	240
tt3422390	6.5	194
tt3422416	6.2	209
tt3422428	5.1	169
tt3422462	4.6	1086
tt3422606	6.6	173
tt3422716	4.4	384
tt3424652	5.3	119
tt3424690	4.8	3531
tt3424758	5.6	197
tt3424914	6.5	334
tt3425034	6.5	2633
tt3425108	4.6	195
tt3425402	4.5	562
tt3425772	6.8	720
tt3426262	7.8	1402
tt3426294	5.9	283
tt3426300	7.2	159
tt3426810	4.3	308
tt3427324	5.5	169
tt3429014	6.2	591
tt3429298	2	892
tt3429340	4.6	340
tt3429498	5.9	124
tt3429896	6.4	126
tt3430042	4.2	797
tt3430416	6.6	2867
tt3430482	5	201
tt3430548	6.8	1054
tt3431016	5.2	1016
tt3431188	5.8	247
tt3431598	7.1	704
tt3431714	4.8	480
tt3431782	5.2	139
tt3431786	5.6	176
tt3431812	6.7	133
tt3432286	5.2	329
tt3432552	5.3	1212
tt3432886	6.1	174
tt3433074	4.3	4962
tt3433170	4.9	407
tt3433358	6.4	1608
tt3433622	5.8	142
tt3433668	4.5	108
tt3434122	7.6	288
tt3435570	5.6	215
tt3435612	6	702
tt3436572	3.9	142
tt3437164	1.1	207
tt3437240	1.8	184
tt3437354	6.4	373
tt3438208	6.6	545
tt3438252	8.2	1081
tt3438514	6.5	238
tt3439114	3.5	1446
tt3439890	5.4	186
tt3440132	6.2	113
tt3442006	6.4	34806
tt3442634	6.3	317
tt3442726	5.4	134
tt3442788	7.1	134
tt3442990	5.8	7713
tt3443208	2.4	107
tt3444008	6.4	347
tt3444184	4.9	1524
tt3444206	3.3	295
tt3444616	6.2	197
tt3445280	4	427
tt3445438	5.4	237
tt3445484	6.9	240
tt3445580	6.3	3432
tt3446330	5.3	545
tt3446426	7.5	1147
tt3446626	6.5	106
tt3446852	6.1	574
tt3446862	5.9	114
tt3446906	5.4	442
tt3446908	6.7	100
tt3447364	7.6	18480
tt3447676	5.3	248
tt3447876	3.6	120
tt3448124	3.2	346
tt3448226	6.1	6128
tt3449006	5.2	1612
tt3449200	6.5	132
tt3449292	8	17434
tt3449302	3	297
tt3449320	4.9	896
tt3449322	4.5	318
tt3449588	4.6	355
tt3449658	5.8	354
tt3450112	6.2	130
tt3450116	4.2	860
tt3450134	4.1	1690
tt3450650	4.4	33463
tt3450900	6.1	13041
tt3450958	7.4	222173
tt3451096	6.7	320
tt3451230	6.4	8246
tt3451350	5.5	430
tt3451498	6.1	1015
tt3451500	5.2	831
tt3451660	5.6	397
tt3451720	6.7	2565
tt3451956	3.3	225
tt3451968	5.6	102
tt3451984	4.5	718
tt3452710	5.4	110
tt3452948	6.7	1409
tt3453008	7.5	245
tt3453052	6.3	960
tt3453580	3.3	222
tt3453648	3.7	319
tt3453964	6.3	128
tt3454574	6.5	2885
tt3454612	6.3	350
tt3454828	7.6	622
tt3454856	6.7	124
tt3455204	6.8	986
tt3455238	7	121
tt3455326	5.3	121
tt3455730	6.4	267
tt3455740	5.7	1316
tt3455826	4.9	417
tt3455830	6.5	158
tt3456206	5.4	749
tt3456414	6.5	453
tt3456464	4.8	137
tt3456784	5.5	287
tt3457486	4.6	892
tt3457508	5.2	2164
tt3457734	5.4	1284
tt3458510	5.1	6037
tt3458760	5.6	1734
tt3459004	4.4	493
tt3459472	6	347
tt3459906	5.7	567
tt3460084	6.6	927
tt3460152	6.4	1419
tt3460184	5.6	156
tt3460252	7.8	499070
tt3460918	2.2	112
tt3460922	5	105
tt3461252	8.1	24708
tt3461828	4.4	1170
tt3461908	6.2	1033
tt3462616	1.3	141
tt3462696	2.8	2315
tt3462710	5.1	13561
tt3462880	4.5	131
tt3462892	5.6	399
tt3463014	7.2	758
tt3463244	5.5	334
tt3463940	4.2	797
tt3464902	7.2	210179
tt3465026	4.5	683
tt3465074	5	3169
tt3465208	4.3	106
tt3465456	5.4	1512
tt3465488	2.9	117
tt3465570	3.2	426
tt3465916	7.4	4075
tt3465996	6.7	1482
tt3466094	6.8	302
tt3466248	5.1	801
tt3466476	5.3	394
tt3466816	2.3	298
tt3467362	6.3	244
tt3467412	5.9	15640
tt3467440	5	156
tt3467452	4.6	161
tt3467914	6.3	1007
tt3468298	4.8	127
tt3468352	5.8	757
tt3468612	5.8	261
tt3468698	3.7	712
tt3468824	7.4	185
tt3469046	6.3	108791
tt3469244	5.9	8354
tt3469284	1.7	642
tt3469386	6.4	489
tt3469440	5.4	705
tt3469518	5.7	187
tt3469592	6.5	2919
tt3469718	6.4	216
tt3469798	5.9	6228
tt3469918	7.3	1071
tt3469960	6.6	261
tt3469964	7.2	1089
tt3470600	7.1	129577
tt3470656	3.4	622
tt3470762	5.3	111
tt3470790	5.9	141
tt3470918	3	266
tt3470928	6.2	1042
tt3471098	6.2	15574
tt3471472	8.3	853
tt3472714	4	476
tt3472892	5	2681
tt3473410	6.5	144
tt3474462	6	332
tt3474600	7.8	2136
tt3474602	7.8	1757
tt3474720	6.4	282
tt3474788	7.2	452
tt3474978	5.1	287
tt3474994	6.9	2131
tt3475020	4.8	368
tt3475058	5.2	189
tt3475504	6.4	2603
tt3475596	6	2113
tt3476368	5.1	250
tt3476464	5	441
tt3476480	6.8	559
tt3477064	3.7	14882
tt3477214	6.1	436
tt3477480	7.3	4113
tt3477554	6	2144
tt3477620	3.7	734
tt3477732	2.5	556
tt3477734	4.8	111
tt3477752	5.2	2127
tt3477762	6.5	197
tt3478046	5.9	6630
tt3478140	6.9	827
tt3478186	4.6	184
tt3478232	5.5	3509
tt3478536	5.3	207
tt3478962	7.1	10617
tt3479208	6.8	968
tt3479250	6.9	509
tt3479316	6.1	13535
tt3479530	7.4	209
tt3479564	7.8	435
tt3479624	6.1	813
tt3479858	6.9	697
tt3480056	5.4	106
tt3480110	6.1	700
tt3480146	6.3	310
tt3480158	6.5	731
tt3480164	6.6	572
tt3480446	6	978
tt3480662	3.2	173
tt3480796	4.2	15271
tt3480886	6.4	3775
tt3480942	7.5	128
tt3481000	3.9	1003
tt3481210	2.4	1373
tt3481634	5.2	8022
tt3482000	5.9	223
tt3482062	5.1	2233
tt3482696	4.5	518
tt3483596	3.3	547
tt3483612	6.7	5150
tt3483646	5.5	3781
tt3483712	6.1	3846
tt3484266	6.1	686
tt3484324	6.4	164
tt3484796	4	539
tt3484800	5.1	3980
tt3485114	5.2	640
tt3485166	6.6	2752
tt3485192	5.3	293
tt3485800	6.3	320
tt3485880	4.6	503
tt3486080	4.6	1148
tt3486096	6.5	183
tt3486210	4.5	326
tt3486542	6.5	1364
tt3486626	5.4	5636
tt3486684	7.1	343
tt3487082	5.3	194
tt3487278	6.5	185
tt3487610	5.6	1619
tt3487994	5.7	5251
tt3488056	3.4	1747
tt3488184	5.6	1405
tt3488328	5.1	5903
tt3488462	6.6	5918
tt3488710	7.3	117458
tt3489470	6.5	1791
tt3490810	4.5	276
tt3491962	5.4	3068
tt3492076	7.5	133
tt3492080	7.4	127
tt3492330	5.5	237
tt3492714	6.5	285
tt3492838	7.1	1726
tt3493128	7.2	103
tt3494584	6.6	579
tt3494610	3.6	241
tt3494676	4.6	345
tt3495000	7.3	11316
tt3495026	7	41454
tt3495030	7.5	17508
tt3495184	5.6	1348
tt3495644	6.3	431
tt3495666	5.4	139
tt3495794	5.8	310
tt3495988	6.1	174
tt3496054	7.1	236
tt3496334	7.5	3799
tt3496372	4.6	2630
tt3496790	5	1015
tt3497328	4.6	156
tt3497596	7.4	280
tt3498590	6.9	612
tt3498820	7.8	644241
tt3498918	6	297
tt3499048	7.5	3411
tt3499096	7.1	33910
tt3499176	3.8	396
tt3499358	3.3	642
tt3499424	3.7	3939
tt3499458	3.5	3054
tt3499542	6.3	292
tt3499754	4.4	417
tt3500068	5.8	143
tt3500130	4.2	169
tt3500258	5.7	105
tt3500478	6.6	319
tt3500528	7.8	2074
tt3500544	5.8	4495
tt3500724	3.1	112
tt3500792	6.4	170
tt3501112	5.7	15386
tt3501416	7.3	5673
tt3501492	2.5	585
tt3501590	5.5	2426
tt3501632	7.9	564511
tt3501994	7.4	1631
tt3502284	5.6	110
tt3502488	6.7	1153
tt3502802	2.6	104
tt3502932	7	129
tt3503068	6.2	1595
tt3503406	6.2	22999
tt3503454	4.2	149
tt3503460	5.4	1997
tt3503840	4.5	2987
tt3504048	6.8	31396
tt3504158	4.8	172
tt3504542	6.8	1175
tt3504824	5.5	1458
tt3504830	5.4	203
tt3505712	5.7	3859
tt3505754	3.9	396
tt3505812	5.6	665
tt3505898	8.7	291
tt3505950	5.8	354
tt3506302	5.7	1939
tt3506934	7.6	913
tt3506970	7.7	2153
tt3507138	5.9	494
tt3507558	4.7	1073
tt3507676	4.4	513
tt3507794	6.1	303
tt3508112	6.8	1816
tt3508590	6.5	598
tt3508808	6.4	346
tt3508840	6.3	15320
tt3509426	5.7	1146
tt3509662	5.8	342
tt3509772	5.9	107
tt3509796	6.1	704
tt3509804	4.8	402
tt3509978	4.2	370
tt3510092	6.2	112
tt3510112	5.6	167
tt3510304	6.5	181
tt3510372	7.7	3787
tt3510452	6.7	1210
tt3510480	6.1	3757
tt3510508	4.5	111
tt3510718	5.8	700
tt3511542	6	1246
tt3511596	5	4442
tt3511928	5.6	360
tt3512072	7.3	1940
tt3512282	6.7	220
tt3512606	4.9	220
tt3513054	5.6	3616
tt3513286	7.6	282
tt3513498	6.6	51436
tt3513548	7.5	48632
tt3513824	6.4	105
tt3514116	6.2	375
tt3514330	5.1	1793
tt3515284	7.2	243
tt3515318	4	200
tt3515632	2.9	594
tt3516028	4.4	240
tt3516158	7.1	523
tt3516160	4.7	385
tt3516378	7.3	2698
tt3517026	5.6	253
tt3517044	6.1	1559
tt3517192	7.7	4376
tt3517306	5	905
tt3517776	6.1	104
tt3517870	6.8	3910
tt3517984	4.4	435
tt3519192	3.3	317
tt3519272	6.5	795
tt3519772	4.7	781
tt3519936	5.6	104
tt3520216	6.7	1849
tt3520290	4.6	1584
tt3520418	5.7	16845
tt3520488	5.8	254
tt3520564	6.4	1555
tt3520714	5.3	702
tt3521126	7.4	133498
tt3521148	4.4	302
tt3521164	7.6	260900
tt3521192	7.3	1154
tt3521306	6.7	650
tt3521332	6.6	396
tt3521334	6.9	204
tt3521442	6.8	727
tt3522138	5.2	111
tt3522198	3.9	236
tt3522530	5.7	626
tt3522734	5	390
tt3522738	6.5	430
tt3522806	5.7	74364
tt3523480	3.9	154
tt3523852	4	360
tt3524032	2.8	230
tt3524290	7.7	917
tt3524346	4.2	549
tt3524410	3.8	250
tt3524530	7	839
tt3524792	7.1	255
tt3525168	6.2	4742
tt3525584	5.7	507
tt3525678	5.6	177
tt3526098	5.9	574
tt3526120	5.8	326
tt3526286	3	3345
tt3526408	5.6	1507
tt3526462	3.2	133
tt3526470	5.5	444
tt3526482	7	1200
tt3526500	4.8	599
tt3526538	6.1	1843
tt3526622	4.2	334
tt3526706	6.3	4054
tt3526924	6.1	328
tt3527014	6.6	215
tt3527166	4.8	269
tt3527394	5.9	146
tt3527510	6.7	171
tt3527550	6.1	987
tt3527772	1.6	467
tt3528284	7.1	477
tt3528756	6.4	3078
tt3528852	4.1	198
tt3528906	6.5	349
tt3529010	6.7	299
tt3529052	6.1	193
tt3529110	4.6	776
tt3529198	6.9	2529
tt3529344	4.1	348
tt3529612	7	167
tt3529656	5.8	3678
tt3529664	5.9	1495
tt3530002	6.4	63398
tt3530146	5.8	1991
tt3530328	3.9	507
tt3530418	5.5	346
tt3530456	6.4	221
tt3530690	2.7	681
tt3530830	4.2	304
tt3530896	5.4	435
tt3530970	6.2	179
tt3530978	6.1	3856
tt3531202	5.8	4340
tt3531496	6.9	690
tt3531578	6.2	2268
tt3531604	3.6	348
tt3531824	6.5	112666
tt3531852	6.7	4776
tt3532216	7.2	153394
tt3532544	5.3	248
tt3532686	4.8	899
tt3532850	6.3	622
tt3532976	5.1	186
tt3533338	5.5	188
tt3534282	5.4	4779
tt3534294	5.9	636
tt3538666	4.1	233
tt3539544	5.9	164
tt3539966	5.2	952
tt3540016	6.5	999
tt3540136	5.4	4135
tt3540420	6.2	674
tt3541028	4.8	350
tt3541080	4.4	3301
tt3541124	4.3	168
tt3541262	7.1	9991
tt3541358	7.2	376
tt3541524	5.3	4426
tt3542188	6.6	4627
tt3542320	5.3	603
tt3543234	5.3	267
tt3543258	6.1	824
tt3543918	4.5	352
tt3544008	5.7	956
tt3544014	6.6	1780
tt3544082	7.1	30430
tt3544112	7.9	82856
tt3544218	6.7	4060
tt3544326	5.9	361
tt3544654	1.7	230
tt3545324	6.3	169
tt3545504	5.6	164
tt3545892	6.7	136
tt3546114	4.7	2384
tt3546802	3.1	107
tt3547106	6.8	282
tt3547306	4.3	141
tt3547616	3.8	1452
tt3547682	5.6	3501
tt3547740	7.3	23822
tt3547782	6.6	164
tt3547900	4.3	1137
tt3548028	4.5	469
tt3548276	6.1	485
tt3548442	3.5	308
tt3548862	6.4	211
tt3548978	5.3	202
tt3549566	3.1	242
tt3549636	4.5	191
tt3549656	5	583
tt3550078	5.2	540
tt3550344	6.2	205
tt3550444	6	537
tt3550512	6.1	115
tt3550748	6.1	657
tt3550902	4	845
tt3551042	5.5	1894
tt3551400	3.9	1701
tt3551840	6.9	344
tt3552348	5.4	223
tt3552592	2.5	169
tt3552638	5.9	658
tt3552642	5	303
tt3552892	3.8	1966
tt3552960	7.5	416
tt3553378	5.4	3500
tt3553442	6.6	48770
tt3553516	3.7	129
tt3553976	7.9	182051
tt3554164	5.2	139
tt3554976	6.7	1171
tt3555036	6.3	1684
tt3555534	8.6	437
tt3556386	5.8	107
tt3556584	5.1	143
tt3557406	4.6	1011
tt3557828	6.8	361
tt3557946	5.3	141
tt3557964	3.6	106
tt3557988	5.8	658
tt3558190	5.6	187
tt3558196	6.1	372
tt3558642	3.6	1308
tt3559202	6.4	295
tt3559570	5.1	199
tt3560148	5.6	4464
tt3560364	7	139
tt3560464	6.1	250
tt3560492	6.9	750
tt3560546	3.4	174
tt3560580	5.7	157
tt3560658	4.3	576
tt3560686	8	11067
tt3560704	5.3	590
tt3560742	4	633
tt3561204	3.1	168
tt3561236	4.9	2268
tt3561348	6.6	1412
tt3561818	3.7	107
tt3562266	5.2	215
tt3562786	4	1400
tt3562966	4.6	273
tt3563080	6.9	129
tt3563156	5	3860
tt3563262	5.4	6984
tt3563342	3.7	131
tt3563662	6.9	262
tt3563892	3.6	707
tt3564122	7.6	591
tt3564200	3.6	1504
tt3564472	6.2	33440
tt3564574	5.6	1090
tt3564794	6.1	653
tt3564806	4.8	130
tt3564858	5.6	136
tt3564860	2.4	990
tt3565050	7.9	446
tt3565066	6.1	166
tt3565112	6.7	126
tt3565174	6.3	540
tt3565264	7.7	2295
tt3565744	8.6	105
tt3565836	3.1	248
tt3566698	4.7	762
tt3566788	6.9	865
tt3567194	6.4	1779
tt3567288	6.2	110611
tt3567368	5.2	103
tt3567666	4.8	4404
tt3568380	4.4	205
tt3568804	6.1	462
tt3569230	6.9	153742
tt3569326	5.8	939
tt3569356	4.1	5439
tt3569374	5.2	838
tt3569652	7.8	624
tt3569748	6.2	229
tt3569782	8.3	9755
tt3569788	6.5	919
tt3569794	6.8	590
tt3569970	4.5	1474
tt3569978	7.1	511
tt3570006	6.1	114
tt3570168	4.8	300
tt3571378	6.5	548
tt3572132	5.2	1271
tt3573040	6.9	303
tt3573110	3.8	117
tt3573140	5.4	221
tt3573196	6.7	285
tt3573354	4.7	107
tt3573598	5.3	1857
tt3574352	4.7	180
tt3574822	4.2	246
tt3575136	5.9	568
tt3575258	3.4	298
tt3576044	4.3	214
tt3576084	7.3	3907
tt3576352	5.1	240
tt3576728	7.9	17043
tt3576842	6.5	1320
tt3577190	6.3	179
tt3577616	5.7	122
tt3577624	6.8	20033
tt3577686	6.6	164
tt3579082	6.1	196
tt3579158	2.9	115
tt3579524	7.2	2401
tt3579644	7.5	207
tt3579698	4.9	317
tt3579808	6.9	1235
tt3579842	3	151
tt3579990	6.7	1219
tt3580074	4.6	132
tt3580692	4.2	402
tt3581276	2.9	120
tt3581478	4.7	545
tt3581788	5.7	199
tt3582020	6.5	2574
tt3582040	6.5	869
tt3582042	4.5	154
tt3582088	6.1	344
tt3582678	5.6	141
tt3583370	4	240
tt3583382	5.5	279
tt3583538	6.2	480
tt3584354	5.6	2664
tt3584496	5.9	4094
tt3584732	7.1	123
tt3584954	6.8	651
tt3585004	5.3	1197
tt3586118	4	161
tt3586930	3.7	797
tt3587128	5.1	102
tt3587202	1.5	108
tt3587890	4.8	115
tt3588082	5.5	668
tt3588544	5.8	353
tt3588588	3.7	2971
tt3588938	1.4	211
tt3589016	4.8	372
tt3589172	6.5	206
tt3589450	6.4	946
tt3589968	5.8	162
tt3590262	6.1	106
tt3590416	5.7	172
tt3590482	8.5	1799
tt3590648	5.5	643
tt3591436	6.2	2174
tt3591696	4.2	259
tt3591836	4.3	113
tt3591944	1.6	334
tt3591946	4.4	214
tt3591984	7.1	1553
tt3591988	4.5	862
tt3592030	6.3	1436
tt3592172	3.7	335
tt3592176	5.4	385
tt3592750	5.2	700
tt3592904	2.3	500
tt3593046	6	3602
tt3593120	3.1	1076
tt3593626	2.9	164
tt3593666	5.3	850
tt3594042	5.9	135
tt3594160	7.9	799
tt3594268	5.8	238
tt3594796	6.2	200
tt3594812	5.8	220
tt3594826	5.5	1424
tt3595298	4.5	17055
tt3595748	5.7	160
tt3595966	7.6	1310
tt3596384	6	208
tt3596436	5.4	266
tt3596492	7	1803
tt3596952	5.7	746
tt3597108	4.8	846
tt3597448	5.6	652
tt3597510	6	541
tt3597732	3	577
tt3598108	5.4	566
tt3598222	3.7	2243
tt3598648	5.5	1412
tt3599642	4.6	445
tt3600588	6.3	612
tt3600950	4	350
tt3602106	4.6	829
tt3602128	5.5	3462
tt3602144	6.2	431
tt3602422	5.1	1327
tt3602588	3.5	289
tt3603104	3.8	168
tt3603406	6.1	152
tt3603808	4.7	5188
tt3604156	3.4	466
tt3604944	7.1	520
tt3605262	3.5	249
tt3605266	5.7	883
tt3605276	6.9	448
tt3605304	5.9	397
tt3605418	4.9	76762
tt3605606	4.6	532
tt3606698	5.2	552
tt3606752	6.7	71587
tt3606756	7.6	239495
tt3606888	7.4	26386
tt3607198	8.5	1830
tt3607252	8.1	155
tt3607322	6	582
tt3607740	6.8	497
tt3607814	4.1	338
tt3608654	3.5	1231
tt3608930	6	15108
tt3609458	2.9	262
tt3610576	3.9	1074
tt3610746	5.6	12070
tt3611002	5.1	1336
tt3611052	4.8	340
tt3611112	4.9	135
tt3611266	5.9	2376
tt3611280	6	338
tt3612008	3.2	415
tt3612126	4.2	17156
tt3612246	4.3	112
tt3612320	5.1	5629
tt3612616	8.1	48748
tt3612936	6.1	284
tt3612984	5.8	811
tt3613314	5.6	1152
tt3613648	5.7	838
tt3613688	5.5	683
tt3614394	4.8	284
